LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,2.4535952913937664e-08
48.7438423159,2.2275013053,4.941153623247875e-08
48.7487362065,2.2275013053,8.880936830293684e-08
48.7536300971,2.2275013053,1.4246231075439622e-07
48.7585239877,2.2275013053,2.0397053832462494e-07
48.7634178783,2.2275013053,2.606779471503722e-07
48.7683117689,2.2275013053,2.974649393375727e-07
48.7732056595,2.2275013053,3.033475486341666e-07
48.7780995501,2.2275013053,2.772083953053247e-07
48.7829934407,2.2275013053,2.2901713553215968e-07
48.7878873313,2.2275013053,1.7598218843569028e-07
48.7927812219,2.2275013053,1.3663623459206103e-07
48.7976751125,2.2275013053,1.2677081474131482e-07
48.8025690031,2.2275013053,1.588754838116664e-07
48.8074628937,2.2275013053,2.436020983554768e-07
48.8123567843,2.2275013053,3.903262498149184e-07
48.8172506749,2.2275013053,6.047952098003296e-07
48.8221445655,2.2275013053,8.840825374401641e-07
48.8270384561,2.2275013053,1.2111809675808465e-06
48.8319323467,2.2275013053,1.5525652950177815e-06
48.8368262373,2.2275013053,1.8614483988195862e-06
48.8417201279,2.2275013053,2.0872580382917626e-06
48.8466140185,2.2275013053,2.188858426729668e-06
48.8515079091,2.2275013053,2.1467134027069716e-06
48.8564017997,2.2275013053,1.9689969193885044e-06
48.8612956903,2.2275013053,1.6890034110641367e-06
48.8661895809,2.2275013053,1.3549726485325635e-06
48.8710834715,2.2275013053,1.01658814553271e-06
48.8759773621,2.2275013053,7.133030216333289e-07
48.8808712527,2.2275013053,4.6807731792898794e-07
48.8857651433,2.2275013053,2.872603198283473e-07
48.8906590339,2.2275013053,1.6487248846830744e-07
48.8955529245,2.2275013053,8.849836686285822e-08
48.9004468151,2.2275013053,4.442596089461018e-08
48.9053407057,2.2275013053,2.0857051514890592e-08
48.9102345963,2.2275013053,9.157638756522584e-09
48.9151284869,2.2275013053,3.7603529665851775e-09
48.9200223775,2.2275013053,1.4440699355726565e-09
48.9249162681,2.2275013053,5.186356320514934e-10
48.9298101587,2.2275013053,1.7420113718361205e-10
48.9347040493,2.2275013053,5.472101328076378e-11
48.9395979399,2.2275013053,1.6075770068644322e-11
48.9444918305,2.2275013053,4.4167615275292395e-12
48.9493857211,2.2275013053,1.1348817879885955e-12
48.9542796117,2.2275013053,2.727167498361329e-13
48.9591735023,2.2275013053,6.128970180363192e-14
48.9640673929,2.2275013053,1.2881834476930399e-14
48.9689612835,2.2275013053,2.532109197495319e-15
48.9738551741,2.2275013053,4.654806769321344e-16
48.9787490647,2.2275013053,8.002678942618735e-17
48.7389484253,2.2323951959,2.0153004479319497e-08
48.7438423159,2.2323951959,4.4470078555328577e-08
48.7487362065,2.2323951959,8.757963781595414e-08
48.7536300971,2.2323951959,1.5394064846894627e-07
48.7585239877,2.2323951959,2.4151132522429696e-07
48.7634178783,2.2323951959,3.382241369039659e-07
48.7683117689,2.2323951959,4.2294582367127223e-07
48.7732056595,2.2323951959,4.726484243732073e-07
48.7780995501,2.2323951959,4.731510272887321e-07
48.7829934407,2.2323951959,4.272961214089292e-07
48.7878873313,2.2323951959,3.5548257784349185e-07
48.7927812219,2.2323951959,2.887882724663039e-07
48.7976751125,2.2323951959,2.5984811318646183e-07
48.8025690031,2.2323951959,2.968770444003778e-07
48.8074628937,2.2323951959,4.220862066560975e-07
48.8123567843,2.2323951959,6.514450916326004e-07
48.8172506749,2.2323951959,9.919204956915534e-07
48.8221445655,2.2323951959,1.4351235312314102e-06
48.8270384561,2.2323951959,1.9502158985907837e-06
48.8319323467,2.2323951959,2.4812206894470437e-06
48.8368262373,2.2323951959,2.953093917795391e-06
48.8417201279,2.2323951959,3.2872292290534377e-06
48.8466140185,2.2323951959,3.4221812070566713e-06
48.8515079091,2.2323951959,3.33189823607308e-06
48.8564017997,2.2323951959,3.033857685848505e-06
48.8612956903,2.2323951959,2.583528379429929e-06
48.8661895809,2.2323951959,2.057528154593996e-06
48.8710834715,2.2323951959,1.5324730593827326e-06
48.8759773621,2.2323951959,1.067466908116641e-06
48.8808712527,2.2323951959,6.95393301604043e-07
48.8857651433,2.2323951959,4.2366354476938175e-07
48.8906590339,2.2323951959,2.4139384835177766e-07
48.8955529245,2.2323951959,1.2863104900268684e-07
48.9004468151,2.2323951959,6.410323316994324e-08
48.9053407057,2.2323951959,2.9876420813586485e-08
48.9102345963,2.2323951959,1.30224203995586e-08
48.9151284869,2.2323951959,5.308469973665058e-09
48.9200223775,2.2323951959,2.0237717493697724e-09
48.9249162681,2.2323951959,7.215529444289527e-10
48.9298101587,2.2323951959,2.4059654557424387e-10
48.9347040493,2.2323951959,7.502829581745936e-11
48.9395979399,2.2323951959,2.1881409143564632e-11
48.9444918305,2.2323951959,5.968153734020041e-12
48.9493857211,2.2323951959,1.5223665282325563e-12
48.9542796117,2.2323951959,3.63172505294053e-13
48.9591735023,2.2323951959,8.102540442256148e-14
48.9640673929,2.2323951959,1.6906120613660144e-14
48.9689612835,2.2323951959,3.2989917454229427e-15
48.9738551741,2.2323951959,6.020506157348763e-16
48.9787490647,2.2323951959,1.0275413108761957e-16
48.7389484253,2.2372890865,1.5135705498881262e-08
48.7438423159,2.2372890865,3.659620070890676e-08
48.7487362065,2.2372890865,7.897329429688614e-08
48.7536300971,2.2372890865,1.5210597073202509e-07
48.7585239877,2.2372890865,2.614921066960979e-07
48.7634178783,2.2372890865,4.013054510961469e-07
48.7683117689,2.2372890865,5.499677066769111e-07
48.7732056595,2.2372890865,6.736037029935061e-07
48.7780995501,2.2372890865,7.389639745034837e-07
48.7829934407,2.2372890865,7.303950310927044e-07
48.7878873313,2.2372890865,6.610311279458647e-07
48.7927812219,2.2372890865,5.714463189193421e-07
48.7976751125,2.2372890865,5.175352054029927e-07
48.8025690031,2.2372890865,5.557478585789083e-07
48.8074628937,2.2372890865,7.326153198338058e-07
48.8123567843,2.2372890865,1.0790782117387726e-06
48.8172506749,2.2372890865,1.6053739685136708e-06
48.8221445655,2.2372890865,2.293394919438896e-06
48.8270384561,2.2372890865,3.088770284505377e-06
48.8319323467,2.2372890865,3.899379537366537e-06
48.8368262373,2.2372890865,4.6066461119364e-06
48.8417201279,2.2372890865,5.090450247838149e-06
48.8466140185,2.2372890865,5.260880354424919e-06
48.8515079091,2.2372890865,5.084859359650625e-06
48.8564017997,2.2372890865,4.596368172629048e-06
48.8612956903,2.2372890865,3.885665012728048e-06
48.8661895809,2.2372890865,3.072065351743634e-06
48.8710834715,2.2372890865,2.27148597818796e-06
48.8759773621,2.2372890865,1.5707395598001932e-06
48.8808712527,2.2372890865,1.0158107714586667e-06
48.8857651433,2.2372890865,6.143784243805557e-07
48.8906590339,2.2372890865,3.475150424950439e-07
48.8955529245,2.2372890865,1.838339719191989e-07
48.9004468151,2.2372890865,9.094785137143339e-08
48.9053407057,2.2372890865,4.207979605442404e-08
48.9102345963,2.2372890865,1.8208296610737895e-08
48.9151284869,2.2372890865,7.368507377019773e-09
48.9200223775,2.2372890865,2.788715664251695e-09
48.9249162681,2.2372890865,9.870597887108094e-10
48.9298101587,2.2372890865,3.2673615472033627e-10
48.9347040493,2.2372890865,1.0114989532403766e-10
48.9395979399,2.2372890865,2.928519983577705e-11
48.9444918305,2.2372890865,7.929493662105596e-12
48.9493857211,2.2372890865,2.007970050737873e-12
48.9542796117,2.2372890865,4.755361263227963e-13
48.9591735023,2.2372890865,1.0532326428284549e-13
48.9640673929,2.2372890865,2.1816225597145393e-14
48.9689612835,2.2372890865,4.226194021108324e-15
48.9738551741,2.2372890865,7.65656117512389e-16
48.9787490647,2.2372890865,1.2972766243271837e-16
48.7389484253,2.2421829771,1.0394427257050118e-08
48.7438423159,2.2421829771,2.7538778350554738e-08
48.7487362065,2.2421829771,6.511880242303935e-08
48.7536300971,2.2421829771,1.3743626541229855e-07
48.7585239877,2.2421829771,2.5891795092562386e-07
48.7634178783,2.2421829771,4.3547163665657243e-07
48.7683117689,2.2421829771,6.54115720647521e-07
48.7732056595,2.2421829771,8.782546053532129e-07
48.7780995501,2.2421829771,1.0562380858561973e-06
48.7829934407,2.2421829771,1.143737721883098e-06
48.7878873313,2.2421829771,1.129702429371817e-06
48.7927812219,2.2421829771,1.0506191281848496e-06
48.7976751125,2.2421829771,9.843694906738006e-07
48.8025690031,2.2421829771,1.0280184498590028e-06
48.8074628937,2.2421829771,1.2717837258259494e-06
48.8123567843,2.2421829771,1.778423700900807e-06
48.8172506749,2.2421829771,2.5689245691065883e-06
48.8221445655,2.2421829771,3.6113888721376498e-06
48.8270384561,2.2421829771,4.813744893830659e-06
48.8319323467,2.2421829771,6.026963762736307e-06
48.8368262373,2.2421829771,7.066306694272672e-06
48.8417201279,2.2421829771,7.751045503495077e-06
48.8466140185,2.2421829771,7.952166340581799e-06
48.8515079091,2.2421829771,7.630203243658836e-06
48.8564017997,2.2421829771,6.8470569769323654e-06
48.8612956903,2.2421829771,5.746281650332947e-06
48.8661895809,2.2421829771,4.510082887975771e-06
48.8710834715,2.2421829771,3.310523518261558e-06
48.8759773621,2.2421829771,2.2726018058152757e-06
48.8808712527,2.2421829771,1.4590310310447605e-06
48.8857651433,2.2421829771,8.760325038782296e-07
48.8906590339,2.2421829771,4.919154037358907e-07
48.8955529245,2.2421829771,2.583301726706277e-07
48.9004468151,2.2421829771,1.2687450372186302e-07
48.9053407057,2.2421829771,5.827577917136654e-08
48.9102345963,2.2421829771,2.503319783466451e-08
48.9151284869,2.2421829771,1.0056783118783692e-08
48.9200223775,2.2421829771,3.778473210403028e-09
48.9249162681,2.2421829771,1.3276638202431694e-09
48.9298101587,2.2421829771,4.362891412163752e-10
48.9347040493,2.2421829771,1.340834566780585e-10
48.9395979399,2.2421829771,3.8538117926140264e-11
48.9444918305,2.2421829771,1.0359059207437468e-11
48.9493857211,2.2421829771,2.6041418649130253e-12
48.9542796117,2.2421829771,6.122425001226657e-13
48.9591735023,2.2421829771,1.3461604234058783e-13
48.9640673929,2.2421829771,2.7681184694405572e-14
48.9689612835,2.2421829771,5.323374721099016e-15
48.9738551741,2.2421829771,9.574231252286453e-16
48.9787490647,2.2421829771,1.6104056973483961e-16
48.7389484253,2.2470768677,6.5277213324810015e-09
48.7438423159,2.2470768677,1.8950833069253945e-08
48.7487362065,2.2470768677,4.910488664512397e-08
48.7536300971,2.2470768677,1.135726391235791e-07
48.7585239877,2.2470768677,2.3448761659094539e-07
48.7634178783,2.2470768677,4.3226803114771375e-07
48.7683117689,2.2470768677,7.11804156753208e-07
48.7732056595,2.2470768677,1.047962044267693e-06
48.7780995501,2.2470768677,1.3823106069062596e-06
48.7829934407,2.2470768677,1.6413046787605118e-06
48.7878873313,2.2470768677,1.7734758191937267e-06
48.7927812219,2.2470768677,1.7872357175381434e-06
48.7976751125,2.2470768677,1.7660357871657083e-06
48.8025690031,2.2470768677,1.8501345485151214e-06
48.8074628937,2.2470768677,2.193949335832981e-06
48.8123567843,2.2470768677,2.918324401152596e-06
48.8172506749,2.2470768677,4.0725426598804385e-06
48.8221445655,2.2470768677,5.611109138696194e-06
48.8270384561,2.2470768677,7.386736836302096e-06
48.8319323467,2.2470768677,9.164073945008973e-06
48.8368262373,2.2470768677,1.0659624309233395e-05
48.8417201279,2.2470768677,1.1605295508525136e-05
48.8466140185,2.2470768677,1.1819208591943526e-05
48.8515079091,2.2470768677,1.125808300637613e-05
48.8564017997,2.2470768677,1.0029122493224797e-05
48.8612956903,2.2470768677,8.355606441295707e-06
48.8661895809,2.2470768677,6.5104053107802185e-06
48.8710834715,2.2470768677,4.744087652823212e-06
48.8759773621,2.2470768677,3.233046258168731e-06
48.8808712527,2.2470768677,2.0605618181456037e-06
48.8857651433,2.2470768677,1.228213563543659e-06
48.8906590339,2.2470768677,6.846626559643375e-07
48.8955529245,2.2470768677,3.5693891738933383e-07
48.9004468151,2.2470768677,1.7403062258985994e-07
48.9053407057,2.2470768677,7.935457240833086e-08
48.9102345963,2.2470768677,3.384018651265307e-08
48.9151284869,2.2470768677,1.3496092630708133e-08
48.9200223775,2.2470768677,5.033822097946023e-09
48.9249162681,2.2470768677,1.7559097311393725e-09
48.9298101587,2.2470768677,5.728237533373425e-10
48.9347040493,2.2470768677,1.7476495992431925e-10
48.9395979399,2.2470768677,4.986573388576437e-11
48.9444918305,2.2470768677,1.3306522680418045e-11
48.9493857211,2.2470768677,3.3207903032782515e-12
48.9542796117,2.2470768677,7.750555600183752e-13
48.9591735023,2.2470768677,1.6917599139323473e-13
48.9640673929,2.2470768677,3.453497408486742e-14
48.9689612835,2.2470768677,6.5931665849452756e-15
48.9738551741,2.2470768677,1.1771816225590244e-15
48.9787490647,2.2470768677,1.9656555112520654e-16
48.7389484253,2.2519707583,3.749548011850211e-09
48.7438423159,2.2519707583,1.1928658734872003e-08
48.7487362065,2.2519707583,3.387318801494857e-08
48.7536300971,2.2519707583,8.586303255456227e-08
48.7585239877,2.2519707583,1.943138872693794e-07
48.7634178783,2.2519707583,3.9270350712261403e-07
48.7683117689,2.2519707583,7.091091930546442e-07
48.7732056595,2.2519707583,1.1452378475991916e-06
48.7780995501,2.2519707583,1.6577897409935687e-06
48.7829934407,2.2519707583,2.1604275940746266e-06
48.7878873313,2.2519707583,2.558640840579552e-06
48.7927812219,2.2519707583,2.808223783537232e-06
48.7976751125,2.2519707583,2.9655122746653466e-06
48.8025690031,2.2519707583,3.195018610942977e-06
48.8074628937,2.2519707583,3.723158949894018e-06
48.8123567843,2.2519707583,4.757316916768472e-06
48.8172506749,2.2519707583,6.404204101494505e-06
48.8221445655,2.2519707583,8.61508352703225e-06
48.8270384561,2.2519707583,1.1171281789275333e-05
48.8319323467,2.2519707583,1.3714035978863827e-05
48.8368262373,2.2519707583,1.581676439803365e-05
48.8417201279,2.2519707583,1.7087405389127307e-05
48.8466140185,2.2519707583,1.7273425186437005e-05
48.8515079091,2.2519707583,1.6333060980993354e-05
48.8564017997,2.2519707583,1.4444179545471688e-05
48.8612956903,2.2519707583,1.1946449860165247e-05
48.8661895809,2.2519707583,9.240618501756863e-06
48.8710834715,2.2519707583,6.68464212802784e-06
48.8759773621,2.2519707583,4.5224096562059234e-06
48.8808712527,2.2519707583,2.8613841899007424e-06
48.8857651433,2.2519707583,1.69315595522349e-06
48.8906590339,2.2519707583,9.369841902996755e-07
48.8955529245,2.2519707583,4.849333741286351e-07
48.9004468151,2.2519707583,2.3471799976693298e-07
48.9053407057,2.2519707583,1.0624909194192036e-07
48.9102345963,2.2519707583,4.497990861498657e-08
48.9151284869,2.2519707583,1.7808462276137503e-08
48.9200223775,2.2519707583,6.593997569736909e-09
48.9249162681,2.2519707583,2.2834192344516628e-09
48.9298101587,2.2519707583,7.394980574336231e-10
48.9347040493,2.2519707583,2.2397674567128497e-10
48.9395979399,2.2519707583,6.344294477113999e-11
48.9444918305,2.2519707583,1.680653739136293e-11
48.9493857211,2.2519707583,4.163778988417672e-12
48.9542796117,2.2519707583,9.647429258423603e-13
48.9591735023,2.2519707583,2.0904993955942332e-13
48.9640673929,2.2519707583,4.2364589260390624e-14
48.9689612835,2.2519707583,8.029166503490852e-15
48.9738551741,2.2519707583,1.4231557712253244e-15
48.9787490647,2.2519707583,2.3591139715939556e-16
48.7389484253,2.2568646489,1.9714270280868176e-09
48.7438423159,2.2568646489,6.87342482386642e-09
48.7487362065,2.2568646489,2.1392418615661313e-08
48.7536300971,2.2568646489,5.944155333430266e-08
48.7585239877,2.2568646489,1.474854639481143e-07
48.7634178783,2.2568646489,3.2687919266974303e-07
48.7683117689,2.2568646489,6.475532139687673e-07
48.7732056595,2.2568646489,1.147931931754365e-06
