LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,8.501059263038717e-13
48.7438423159,2.2275013053,2.336236944434442e-10
48.7487362065,2.2275013053,2.1941473915077562e-08
48.7536300971,2.2275013053,7.042385183098889e-07
48.7585239877,2.2275013053,7.724650146510055e-06
48.7634178783,2.2275013053,2.8956290827938746e-05
48.7683117689,2.2275013053,3.709472087008677e-05
48.7732056595,2.2275013053,1.6240012223602644e-05
48.7780995501,2.2275013053,2.4297727823510996e-06
48.7829934407,2.2275013053,1.2423673825846367e-07
48.7878873313,2.2275013053,2.170898334552954e-09
48.7927812219,2.2275013053,1.2963849987537917e-11
48.7976751125,2.2275013053,2.6456572214933932e-14
48.8025690031,2.2275013053,1.8451777970993647e-17
48.8074628937,2.2275013053,4.397926144886616e-21
48.8123567843,2.2275013053,3.5823062474136718e-25
48.8172506749,2.2275013053,9.972006565871267e-30
48.8221445655,2.2275013053,9.486531822641684e-35
48.8270384561,2.2275013053,3.084163880956796e-40
48.8319323467,2.2275013053,3.4266716572053394e-46
48.8368262373,2.2275013053,1.3011060336343102e-52
48.8417201279,2.2275013053,1.1123546816392986e-51
48.8466140185,2.2275013053,1.2528060571408518e-44
48.8515079091,2.2275013053,3.679089270516667e-38
48.8564017997,2.2275013053,2.8171678559527354e-32
48.8612956903,2.2275013053,5.6247217129043894e-27
48.8661895809,2.2275013053,2.928230591443923e-22
48.8710834715,2.2275013053,3.974892830206828e-18
48.8759773621,2.2275013053,1.4068943693530236e-14
48.8808712527,2.2275013053,1.298414857682453e-11
48.8857651433,2.2275013053,3.1245061128336315e-09
48.8906590339,2.2275013053,1.9604925583471816e-07
48.8955529245,2.2275013053,3.2074872218382652e-06
48.9004468151,2.2275013053,1.3682976746335075e-05
48.9053407057,2.2275013053,1.5219912658105185e-05
48.9102345963,2.2275013053,4.41427767749396e-06
48.9151284869,2.2275013053,3.3382822597275555e-07
48.9200223775,2.2275013053,6.582674454185492e-09
48.9249162681,2.2275013053,3.384524155009434e-11
48.9298101587,2.2275013053,4.5374178537794467e-14
48.9347040493,2.2275013053,1.5861193028221655e-17
48.9395979399,2.2275013053,1.4457022023250196e-21
48.9444918305,2.2275013053,3.435878137399414e-26
48.9493857211,2.2275013053,2.1291809836361076e-31
48.9542796117,2.2275013053,3.440356452149057e-37
48.9591735023,2.2275013053,1.1185995476499791e-41
48.9640673929,2.2275013053,1.085000655918046e-39
48.9689612835,2.2275013053,8.953381737889601e-38
48.9738551741,2.2275013053,6.204140284211493e-36
48.9787490647,2.2275013053,3.6100525505760402e-34
48.7389484253,2.2323951959,1.1323693121107821e-13
48.7438423159,2.2323951959,4.6047348471023414e-11
48.7487362065,2.2323951959,6.399208069376684e-09
48.7536300971,2.2323951959,3.039155364594577e-07
48.7585239877,2.2323951959,4.932699280922201e-06
48.7634178783,2.2323951959,2.7360337111441845e-05
48.7683117689,2.2323951959,5.1863678353641876e-05
48.7732056595,2.2323951959,3.359775455687187e-05
48.7780995501,2.2323951959,7.4381041947229585e-06
48.7829934407,2.2323951959,5.627549570758639e-07
48.7878873313,2.2323951959,1.455061894405067e-08
48.7927812219,2.2323951959,1.2857267286183704e-10
48.7976751125,2.2323951959,3.8825847483434676e-13
48.8025690031,2.2323951959,4.00680569846285e-16
48.8074628937,2.2323951959,1.4131253527110656e-19
48.8123567843,2.2323951959,1.703209850563743e-23
48.8172506749,2.2323951959,7.015533440180902e-28
48.8221445655,2.2323951959,9.875482067996928e-33
48.8270384561,2.2323951959,4.750736874858152e-38
48.8319323467,2.2323951959,7.810317994400695e-44
48.8368262373,2.2323951959,4.3881505887741535e-50
48.8417201279,2.2323951959,2.2394968200023798e-51
48.8466140185,2.2323951959,2.4562477507143167e-44
48.8515079091,2.2323951959,7.024435695285923e-38
48.8564017997,2.2323951959,5.238013694519363e-32
48.8612956903,2.2323951959,1.0184453630178276e-26
48.8661895809,2.2323951959,5.16326907428554e-22
48.8710834715,2.2323951959,6.8253935590386275e-18
48.8759773621,2.2323951959,2.352591674319997e-14
48.8808712527,2.2323951959,2.1143716666679334e-11
48.8857651433,2.2323951959,4.9548672388841e-09
48.8906590339,2.2323951959,3.0276009421502383e-07
48.8955529245,2.2323951959,4.8237096442781384e-06
48.9004468151,2.2323951959,2.00391641146522e-05
48.9053407057,2.2323951959,2.1706707947607856e-05
48.9102345963,2.2323951959,6.130900126004059e-06
48.9151284869,2.2323951959,4.5151318498527413e-07
