LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,4.358587081450675e-05
48.7438423159,2.2275013053,5.508584636737439e-05
48.7487362065,2.2275013053,6.788209034203997e-05
48.7536300971,2.2275013053,8.156263908561112e-05
48.7585239877,2.2275013053,9.55538551278952e-05
48.7634178783,2.2275013053,0.00010915057805277273
48.7683117689,2.2275013053,0.00012156953444846602
48.7732056595,2.2275013053,0.00013202140946244668
48.7780995501,2.2275013053,0.0001397928320143349
48.7829934407,2.2275013053,0.0001443266206259522
48.7878873313,2.2275013053,0.00014528781329521947
48.7927812219,2.2275013053,0.0001426048245432972
48.7976751125,2.2275013053,0.0001364830279889599
48.8025690031,2.2275013053,0.00012744818859564022
48.8074628937,2.2275013053,0.00011688776995392593
48.8123567843,2.2275013053,0.00010981406834234406
48.8172506749,2.2275013053,0.00012024201592503225
48.8221445655,2.2275013053,0.00016512898799282534
48.8270384561,2.2275013053,0.0002288417835140621
48.8319323467,2.2275013053,0.00024930810642786327
48.8368262373,2.2275013053,0.0001928191424369747
48.8417201279,2.2275013053,0.00010655162132387956
48.8466140185,2.2275013053,4.7676709426725734e-05
48.8515079091,2.2275013053,2.3122636651602995e-05
48.8564017997,2.2275013053,1.5272538354954287e-05
48.8612956903,2.2275013053,1.272762091085014e-05
48.8661895809,2.2275013053,1.2124586610870383e-05
48.8710834715,2.2275013053,1.2762187650902486e-05
48.8759773621,2.2275013053,1.4365922371585164e-05
48.8808712527,2.2275013053,1.6664233712268612e-05
48.8857651433,2.2275013053,1.934367414586112e-05
48.8906590339,2.2275013053,2.2060341873916413e-05
48.8955529245,2.2275013053,2.4468316573859206e-05
48.9004468151,2.2275013053,2.6256695234556784e-05
48.9053407057,2.2275013053,2.7187960129802732e-05
48.9102345963,2.2275013053,2.712952456192131e-05
48.9151284869,2.2275013053,2.607050624844363e-05
48.9200223775,2.2275013053,2.4118629218168466e-05
48.9249162681,2.2275013053,2.1477155191682494e-05
48.9298101587,2.2275013053,1.8406997659704737e-05
48.9347040493,2.2275013053,1.5182761715199753e-05
48.9395979399,2.2275013053,1.2052283486179068e-05
48.9444918305,2.2275013053,9.20731060298299e-06
48.9493857211,2.2275013053,6.7692095635564485e-06
48.9542796117,2.2275013053,4.789421736414087e-06
48.9591735023,2.2275013053,3.261123018219736e-06
48.9640673929,2.2275013053,2.136927124684756e-06
48.9689612835,2.2275013053,1.3475669672219982e-06
48.9738551741,2.2275013053,8.178034446026728e-07
48.9787490647,2.2275013053,4.776231215920164e-07
48.7389484253,2.2323951959,3.8139067326812604e-05
48.7438423159,2.2323951959,4.9591374440526064e-05
48.7487362065,2.2323951959,6.287284653982247e-05
48.7536300971,2.2323951959,7.772146890738056e-05
48.7585239877,2.2323951959,9.367846662888516e-05
48.7634178783,2.2323951959,0.00011009293337684572
48.7683117689,2.2323951959,0.0001261537062672841
48.7732056595,2.2323951959,0.00014094883762593102
48.7780995501,2.2323951959,0.00015354791810068405
48.7829934407,2.2323951959,0.0001630975376728608
48.7878873313,2.2323951959,0.00016891652586515738
48.7927812219,2.2323951959,0.0001705764193379747
48.7976751125,2.2323951959,0.00016795704454856643
48.8025690031,2.2323951959,0.0001613142654943208
48.8074628937,2.2323951959,0.0001517601251392743
48.8123567843,2.2323951959,0.00014391152184044885
48.8172506749,2.2323951959,0.00015226814249571366
48.8221445655,2.2323951959,0.00019870744266495266
48.8270384561,2.2323951959,0.0002752085476609326
48.8319323467,2.2323951959,0.00031374188683518653
48.8368262373,2.2323951959,0.000259526892053907
48.8417201279,2.2323951959,0.000154837921229527
48.8466140185,2.2323951959,7.464754455255884e-05
48.8515079091,2.2323951959,3.791402096640729e-05
48.8564017997,2.2323951959,2.5084449529792543e-05
48.8612956903,2.2323951959,2.0331347737752736e-05
48.8661895809,2.2323951959,1.8435463864108287e-05
48.8710834715,2.2323951959,1.8268882333989643e-05
48.8759773621,2.2323951959,1.9443526624880775e-05
48.8808712527,2.2323951959,2.159750320711162e-05
48.8857651433,2.2323951959,2.4312741463524764e-05
48.8906590339,2.2323951959,2.7134674951293594e-05
48.8955529245,2.2323951959,2.9617751343755842e-05
48.9004468151,2.2323951959,3.13765908658491e-05
48.9053407057,2.2323951959,3.213142909833031e-05
48.9102345963,2.2323951959,3.174030247877409e-05
48.9151284869,2.2323951959,3.0211532215963147e-05
48.9200223775,2.2323951959,2.769267203615789e-05
48.9249162681,2.2323951959,2.443736316940223e-05
48.9298101587,2.2323951959,2.075724158782667e-05
48.9347040493,2.2323951959,1.696960897426368e-05
48.9395979399,2.2323951959,1.3351790842307843e-05
48.9444918305,2.2323951959,1.0110224175402047e-05
48.9493857211,2.2323951959,7.367648992642912e-06
48.9542796117,2.2323951959,5.167019854808814e-06
48.9591735023,2.2323951959,3.487323193463094e-06
48.9640673929,2.2323951959,2.265081595362694e-06
48.9689612835,2.2323951959,1.4158405160566179e-06
48.9738551741,2.2323951959,8.516932466994791e-07
48.9787490647,2.2323951959,4.93049114984121e-07
48.7389484253,2.2372890865,3.187249056756057e-05
48.7438423159,2.2372890865,4.263764233774695e-05
48.7487362065,2.2372890865,5.5614928863747786e-05
48.7536300971,2.2372890865,7.073112915604464e-05
48.7585239877,2.2372890865,8.771033729387845e-05
48.7634178783,2.2372890865,0.00010605031046462454
48.7683117689,2.2372890865,0.00012502419784914373
48.7732056595,2.2372890865,0.0001437133750501855
48.7780995501,2.2372890865,0.00016107247038595773
48.7829934407,2.2372890865,0.00017602184767615228
48.7878873313,2.2372890865,0.00018755697435372015
48.7927812219,2.2372890865,0.0001948597003939061
48.7976751125,2.2372890865,0.0001973965729302619
48.8025690031,2.2372890865,0.00019502340806886722
48.8074628937,2.2372890865,0.00018842482715744705
48.8123567843,2.2372890865,0.0001815945350176466
48.8172506749,2.2372890865,0.00018893128720994076
48.8221445655,2.2372890865,0.00023663451634258197
48.8270384561,2.2372890865,0.0003261624943669342
48.8319323467,2.2372890865,0.0003872058045347634
48.8368262373,2.2372890865,0.0003414383226947465
48.8417201279,2.2372890865,0.0002191483575002226
48.8466140185,2.2372890865,0.00011327495805837937
48.8515079091,2.2372890865,6.014205560595507e-05
48.8564017997,2.2372890865,4.0188800515471506e-05
48.8612956903,2.2372890865,3.219790570223298e-05
48.8661895809,2.2372890865,2.8280500666282308e-05
48.8710834715,2.2372890865,2.666494499840794e-05
48.8759773621,2.2372890865,2.684421376406223e-05
48.8808712527,2.2372890865,2.8390746739312815e-05
48.8857651433,2.2372890865,3.07875205105325e-05
48.8906590339,2.2372890865,3.3450214179362823e-05
48.8955529245,2.2372890865,3.58034502470264e-05
48.9004468151,2.2372890865,3.736100783525916e-05
48.9053407057,2.2372890865,3.778485332232065e-05
48.9102345963,2.2372890865,3.691733187420328e-05
48.9151284869,2.2372890865,3.478607147540997e-05
48.9200223775,2.2372890865,3.15816430764931e-05
48.9249162681,2.2372890865,2.761173392482828e-05
48.9298101587,2.2372890865,2.3241128036318706e-05
48.9347040493,2.2372890865,1.88301984014068e-05
48.9395979399,2.2372890865,1.4684078584979492e-05
48.9444918305,2.2372890865,1.1020709912917891e-05
48.9493857211,2.2372890865,7.960312262815526e-06
48.9542796117,2.2372890865,5.533506387169718e-06
48.9591735023,2.2372890865,3.7018244134410935e-06
48.9640673929,2.2372890865,2.3832712988943596e-06
48.9689612835,2.2372890865,1.4766300536987565e-06
48.9738551741,2.2372890865,8.804595770108884e-07
48.9787490647,2.2372890865,5.052263378413804e-07
48.7389484253,2.2421829771,2.543972807593541e-05
48.7438423159,2.2421829771,3.501281814039498e-05
48.7487362065,2.2421829771,4.698544894475906e-05
48.7536300971,2.2421829771,6.147821800764126e-05
48.7585239877,2.2421829771,7.843332580082959e-05
48.7634178783,2.2421829771,9.756664641036791e-05
48.7683117689,2.2421829771,0.00011833778894229577
48.7732056595,2.2421829771,0.00013994803927890926
48.7780995501,2.2421829771,0.00016137323162470634
48.7829934407,2.2421829771,0.000181433546748246
48.7878873313,2.2421829771,0.00019889570180116353
48.7927812219,2.2421829771,0.00021259630829040095
48.7976751125,2.2421829771,0.00022157114862764708
48.8025690031,2.2421829771,0.00022519685302806042
48.8074628937,2.2421829771,0.0002236051277167081
48.8123567843,2.2421829771,0.000219958664282541
48.8172506749,2.2421829771,0.00022795636036736396
48.8221445655,2.2421829771,0.0002771642852582435
48.8270384561,2.2421829771,0.0003797825924229057
48.8319323467,2.2421829771,0.0004677279107520497
48.8368262373,2.2421829771,0.00043835078199732535
48.8417201279,2.2421829771,0.00030164555547369516
48.8466140185,2.2421829771,0.00016639620042791737
48.8515079091,2.2421829771,9.213161848353666e-05
48.8564017997,2.2421829771,6.252540721095672e-05
48.8612956903,2.2421829771,5.017620633933773e-05
48.8661895809,2.2421829771,4.343396818699872e-05
48.8710834715,2.2421829771,3.953591787229796e-05
48.8759773621,2.2421829771,3.786462546330398e-05
48.8808712527,2.2421829771,3.802230806966207e-05
48.8857651433,2.2421829771,3.9464097516345666e-05
48.8906590339,2.2421829771,4.148541592682507e-05
48.8955529245,2.2421829771,4.3347088836358175e-05
48.9004468151,2.2421829771,4.441993607272266e-05
48.9053407057,2.2421829771,4.42779415152891e-05
48.9102345963,2.2421829771,4.27329513810108e-05
48.9151284869,2.2421829771,3.982686817163459e-05
48.9200223775,2.2421829771,3.57927251275891e-05
48.9249162681,2.2421829771,3.099267690152562e-05
48.9298101587,2.2421829771,2.5844129763426155e-05
48.9347040493,2.2421829771,2.0748298900415624e-05
48.9395979399,2.2421829771,1.603429062664393e-05
48.9444918305,2.2421829771,1.1926730173237448e-05
48.9493857211,2.2421829771,8.538311733945688e-06
48.9542796117,2.2421829771,5.882827943227454e-06
48.9591735023,2.2421829771,3.900805795721486e-06
48.9640673929,2.2421829771,2.489262328623927e-06
48.9689612835,2.2421829771,1.5287323802162388e-06
48.9738551741,2.2421829771,9.035129443485122e-07
48.9787490647,2.2421829771,5.138991598640673e-07
48.7389484253,2.2470768677,1.9399415001525334e-05
48.7438423159,2.2470768677,2.7467694497330724e-05
48.7487362065,2.2470768677,3.792111430096018e-05
48.7536300971,2.2470768677,5.1046331461689874e-05
48.7585239877,2.2470768677,6.699955925754385e-05
48.7634178783,2.2470768677,8.57438218749612e-05
48.7683117689,2.2470768677,0.00010699336103347698
48.7732056595,2.2470768677,0.00013017681434484817
48.7780995501,2.2470768677,0.00015443050348794578
48.7829934407,2.2470768677,0.00017863030981300074
48.7878873313,2.2470768677,0.00020146521653906363
48.7927812219,2.2470768677,0.00022154842422072378
48.7976751125,2.2470768677,0.00023755521018006907
48.8025690031,2.2470768677,0.00024838799700241767
48.8074628937,2.2470768677,0.0002535689326150961
48.8123567843,2.2470768677,0.00025528690088337107
48.8172506749,2.2470768677,0.00026600110314332204
48.8221445655,2.2470768677,0.0003174318931325109
48.8270384561,2.2470768677,0.00043301515617311613
48.8319323467,2.2470768677,0.000551840085267743
48.8368262373,2.2470768677,0.0005483115100686817
48.8417201279,2.2470768677,0.00040331286925352915
48.8466140185,2.2470768677,0.00023646376260342294
48.8515079091,2.2470768677,0.00013619721158001773
48.8564017997,2.2470768677,9.42258578815931e-05
48.8612956903,2.2470768677,7.657236745533509e-05
48.8661895809,2.2470768677,6.637975984650024e-05
48.8710834715,2.2470768677,5.929616693777878e-05
48.8759773621,2.2470768677,5.458198327177421e-05
48.8808712527,2.2470768677,5.20891544790951e-05
48.8857651433,2.2470768677,5.146937538467155e-05
48.8906590339,2.2470768677,5.199716096551488e-05
48.8955529245,2.2470768677,5.274699166043563e-05
48.9004468151,2.2470768677,5.28768958028767e-05
48.9053407057,2.2470768677,5.181380948296999e-05
48.9102345963,2.2470768677,4.930600529460517e-05
48.9151284869,2.2470768677,4.539487083715315e-05
48.9200223775,2.2470768677,4.03492630948546e-05
48.9249162681,2.2470768677,3.4581321350949316e-05
48.9298101587,2.2470768677,2.855618935920918e-05
48.9347040493,2.2470768677,2.2709933896185786e-05
48.9395979399,2.2470768677,1.7388781349113672e-05
48.9444918305,2.2470768677,1.2817009204007964e-05
48.9493857211,2.2470768677,9.09332956901865e-06
48.9542796117,2.2470768677,6.209394447931169e-06
48.9591735023,2.2470768677,4.080820736976602e-06
48.9640673929,2.2470768677,2.5811076872911263e-06
48.9689612835,2.2470768677,1.571149656646093e-06
48.9738551741,2.2470768677,9.204006056108961e-07
48.9787490647,2.2470768677,5.188966912025375e-07
48.7389484253,2.2519707583,1.4150654880883952e-05
48.7438423159,2.2519707583,2.0608405455148554e-05
48.7487362065,2.2519707583,2.9265431157672524e-05
48.7536300971,2.2519707583,4.052325613741702e-05
48.7585239877,2.2519707583,5.4712876287616295e-05
48.7634178783,2.2519707583,7.20291172233219e-05
48.7683117689,2.2519707583,9.246087238885266e-05
48.7732056595,2.2519707583,0.00011572778844754179
48.7780995501,2.2519707583,0.00014123615541972634
48.7829934407,2.2519707583,0.00016806677461982984
48.7878873313,2.2519707583,0.0001950047792963229
48.7927812219,2.2519707583,0.00022061574349013392
48.7976751125,2.2519707583,0.00024336519659216054
48.8025690031,2.2519707583,0.0002617826205886691
48.8074628937,2.2519707583,0.0002748226402982764
48.8123567843,2.2519707583,0.00028366398243030857
48.8172506749,2.2519707583,0.00029911946269142893
48.8221445655,2.2519707583,0.0003537373985213127
48.8270384561,2.2519707583,0.00048185276040188583
48.8319323467,2.2519707583,0.0006346393507629472
48.8368262373,2.2519707583,0.0006673434779185646
