LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,7.969278304407645e-37
48.7438423159,2.2275013053,3.661069370901156e-35
48.7487362065,2.2275013053,1.1928793420726252e-33
48.7536300971,2.2275013053,2.756669316709721e-32
48.7585239877,2.2275013053,4.518272521987459e-31
48.7634178783,2.2275013053,5.2524238767380774e-30
48.7683117689,2.2275013053,4.330586391382013e-29
48.7732056595,2.2275013053,2.5324054634833875e-28
48.7780995501,2.2275013053,1.0503145260155884e-27
48.7829934407,2.2275013053,3.0896202083763967e-27
48.7878873313,2.2275013053,6.4460017234446234e-27
48.7927812219,2.2275013053,9.538395644140049e-27
48.7976751125,2.2275013053,1.0010593884595658e-26
48.8025690031,2.2275013053,7.451504164753087e-27
48.8074628937,2.2275013053,3.933939250647466e-27
48.8123567843,2.2275013053,1.4730278051943327e-27
48.8172506749,2.2275013053,3.911954866062079e-28
48.8221445655,2.2275013053,7.36845306153553e-29
48.8270384561,2.2275013053,9.843700741392581e-30
48.8319323467,2.2275013053,9.326959226685666e-31
48.8368262373,2.2275013053,6.267889757541004e-32
48.8417201279,2.2275013053,2.9874608004346584e-33
48.8466140185,2.2275013053,1.009910009644685e-34
48.8515079091,2.2275013053,2.4213787850736144e-36
48.8564017997,2.2275013053,4.1175832107006235e-38
48.8612956903,2.2275013053,4.966170558772114e-40
48.8661895809,2.2275013053,4.2481562074738564e-42
48.8710834715,2.2275013053,2.7371978607992787e-44
48.8759773621,2.2275013053,3.591640518732097e-41
48.8808712527,2.2275013053,4.318039127031499e-37
48.8857651433,2.2275013053,2.7771676594620086e-33
48.8906590339,2.2275013053,9.555162977524253e-30
48.8955529245,2.2275013053,1.758711375725445e-26
48.9004468151,2.2275013053,1.7316954678396865e-23
48.9053407057,2.2275013053,9.121556275259548e-21
48.9102345963,2.2275013053,2.570317879642116e-18
48.9151284869,2.2275013053,3.8745851231076357e-16
48.9200223775,2.2275013053,3.1245253305942715e-14
48.9249162681,2.2275013053,1.3479176713550642e-12
48.9298101587,2.2275013053,3.110736020147077e-11
48.9347040493,2.2275013053,3.8404615643280965e-10
48.9395979399,2.2275013053,2.536437479442579e-09
48.9444918305,2.2275013053,8.961596271732811e-09
48.9493857211,2.2275013053,1.6938192385852883e-08
48.9542796117,2.2275013053,1.7126523780015593e-08
48.9591735023,2.2275013053,9.263857295934449e-09
48.9640673929,2.2275013053,2.6806182178413197e-09
48.9689612835,2.2275013053,4.1495265442672846e-10
48.9738551741,2.2275013053,3.43623299217674e-11
48.9787490647,2.2275013053,1.5222540332595454e-12
48.7389484253,2.2323951959,6.615309011750911e-36
48.7438423159,2.2323951959,3.631449820001966e-34
48.7487362065,2.2323951959,1.4138702431831432e-32
48.7536300971,2.2323951959,3.9042593247341437e-31
48.7585239877,2.2323951959,7.646582054745303e-30
48.7634178783,2.2323951959,1.0621739483349957e-28
48.7683117689,2.2323951959,1.0464621689009002e-27
48.7732056595,2.2323951959,7.312249725970302e-27
48.7780995501,2.2323951959,3.623915748007598e-26
48.7829934407,2.2323951959,1.2738103248089995e-25
48.7878873313,2.2323951959,3.175638308159556e-25
48.7927812219,2.2323951959,5.615092240026304e-25
48.7976751125,2.2323951959,7.041778377174216e-25
48.8025690031,2.2323951959,6.263360446440239e-25
48.8074628937,2.2323951959,3.9512276588177153e-25
48.8123567843,2.2323951959,1.7678943025644368e-25
48.8172506749,2.2323951959,5.610223128304716e-26
