LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,1.374973652915214e-26
48.7438423159,2.2275013053,1.1570959980434469e-23
48.7487362065,2.2275013053,5.8791631224879864e-21
48.7536300971,2.2275013053,1.8035688773753516e-18
48.7585239877,2.2275013053,3.340573704352241e-16
48.7634178783,2.2275013053,3.735773073222579e-14
48.7683117689,2.2275013053,2.5223829389549567e-12
48.7732056595,2.2275013053,1.0282830014627906e-10
48.7780995501,2.2275013053,2.5309606694152172e-09
48.7829934407,2.2275013053,3.7612243556959256e-08
48.7878873313,2.2275013053,3.37477005263875e-07
48.7927812219,2.2275013053,1.8282274986598155e-06
48.7976751125,2.2275013053,5.979810078936259e-06
48.8025690031,2.2275013053,1.180906867726852e-05
48.8074628937,2.2275013053,1.4080400912002817e-05
48.8123567843,2.2275013053,1.0136527153532251e-05
48.8172506749,2.2275013053,4.4163248477373214e-06
48.8221445655,2.2275013053,1.6662457765470184e-06
48.8270384561,2.2275013053,9.318599471611312e-06
48.8319323467,2.2275013053,5.9108804296382456e-05
48.8368262373,2.2275013053,0.0001381310477187447
48.8417201279,2.2275013053,0.00012040981468406917
48.8466140185,2.2275013053,4.6243615807220434e-05
48.8515079091,2.2275013053,1.3431122007613465e-05
48.8564017997,2.2275013053,3.8280823496294125e-06
48.8612956903,2.2275013053,6.733320598576225e-07
48.8661895809,2.2275013053,5.859426672889115e-08
48.8710834715,2.2275013053,2.426313938149062e-09
48.8759773621,2.2275013053,4.7440793253509014e-11
48.8808712527,2.2275013053,4.3688497158084495e-13
48.8857651433,2.2275013053,1.8929273466509244e-15
48.8906590339,2.2275013053,3.8569960374189245e-18
48.8955529245,2.2275013053,3.6950428781593636e-21
48.9004468151,2.2275013053,1.664180457936237e-24
48.9053407057,2.2275013053,3.523466375224625e-28
48.9102345963,2.2275013053,3.506852297941581e-32
48.9151284869,2.2275013053,1.6407279420793556e-36
48.9200223775,2.2275013053,3.6084794678190054e-41
48.9249162681,2.2275013053,3.7305999649999704e-46
48.9298101587,2.2275013053,1.8130044923486332e-51
48.9347040493,2.2275013053,4.141753380859668e-57
48.9395979399,2.2275013053,4.447688840401779e-63
48.9444918305,2.2275013053,2.2451696535801614e-69
48.9493857211,2.2275013053,5.32756107476036e-76
48.9542796117,2.2275013053,5.942541100886252e-83
48.9591735023,2.2275013053,3.115878268580343e-90
48.9640673929,2.2275013053,7.679862266886027e-98
48.9689612835,2.2275013053,8.897977129250318e-106
48.9738551741,2.2275013053,4.84612335904698e-114
48.9787490647,2.2275013053,1.2406911614801516e-122
48.7389484253,2.2323951959,3.2912987650286433e-29
48.7438423159,2.2323951959,4.792523512343726e-26
48.7487362065,2.2323951959,4.213396218544983e-23
48.7536300971,2.2323951959,2.2365131374515712e-20
