LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,4.5469771556478795e-08
48.7438423159,2.2275013053,1.1466078363353524e-07
48.7487362065,2.2275013053,2.748157634595061e-07
48.7536300971,2.2275013053,6.260412882113164e-07
48.7585239877,2.2275013053,1.3554981041136933e-06
48.7634178783,2.2275013053,2.789519871940359e-06
48.7683117689,2.2275013053,5.4562549955468615e-06
48.7732056595,2.2275013053,1.0143664448829981e-05
48.7780995501,2.2275013053,1.792389761585513e-05
48.7829934407,2.2275013053,3.010371563620491e-05
48.7878873313,2.2275013053,4.806345220774955e-05
48.7927812219,2.2275013053,7.298422472259146e-05
48.7976751125,2.2275013053,0.0001055606846280366
48.8025690031,2.2275013053,0.00014593818542188867
48.8074628937,2.2275013053,0.0001940901408613048
48.8123567843,2.2275013053,0.0002502202152684422
48.8172506749,2.2275013053,0.00031365076095982
48.8221445655,2.2275013053,0.00037905457211242523
48.8270384561,2.2275013053,0.00043290749826101416
48.8319323467,2.2275013053,0.0004567786133405697
48.8368262373,2.2275013053,0.00043926961700959803
48.8417201279,2.2275013053,0.00039222578876085183
48.8466140185,2.2275013053,0.00037919267509427376
48.8515079091,2.2275013053,0.00046523448870170164
48.8564017997,2.2275013053,0.00047531265996459597
48.8612956903,2.2275013053,0.000282535905657399
48.8661895809,2.2275013053,0.0001193330801258218
48.8710834715,2.2275013053,6.097258069673596e-05
48.8759773621,2.2275013053,5.353671222413461e-05
48.8808712527,2.2275013053,0.00016053146214844538
48.8857651433,2.2275013053,0.00037797663841084527
48.8906590339,2.2275013053,0.00031529175002163935
48.8955529245,2.2275013053,8.686059777890566e-05
48.9004468151,2.2275013053,9.005312911649297e-06
48.9053407057,2.2275013053,1.0618415877476829e-06
48.9102345963,2.2275013053,3.8907050716637534e-07
48.9151284869,2.2275013053,1.652755241992797e-07
48.9200223775,2.2275013053,6.846770706031552e-08
48.9249162681,2.2275013053,3.332201874956288e-08
48.9298101587,2.2275013053,3.6812074741147016e-08
48.9347040493,2.2275013053,8.103325670309951e-08
48.9395979399,2.2275013053,1.7499165476743935e-07
48.9444918305,2.2275013053,3.0691717178952995e-07
48.9493857211,2.2275013053,4.26109870163299e-07
48.9542796117,2.2275013053,4.6664595629739153e-07
48.9591735023,2.2275013053,4.0288067688042355e-07
48.9640673929,2.2275013053,2.7418486433479136e-07
48.9689612835,2.2275013053,1.470885721982848e-07
48.9738551741,2.2275013053,6.219856790246902e-08
48.9787490647,2.2275013053,2.073228384322114e-08
48.7389484253,2.2323951959,3.8540874349573866e-08
48.7438423159,2.2323951959,9.871453656369274e-08
48.7487362065,2.2323951959,2.4031189072580473e-07
48.7536300971,2.2323951959,5.560374094247574e-07
48.7585239877,2.2323951959,1.2228336030848382e-06
48.7634178783,2.2323951959,2.5560263613414898e-06
48.7683117689,2.2323951959,5.078061762138815e-06
48.7732056595,2.2323951959,9.588835524261167e-06
48.7780995501,2.2323951959,1.720966539881232e-05
48.7829934407,2.2323951959,2.9358598675889742e-05
48.7878873313,2.2323951959,4.7613509694926896e-05
48.7927812219,2.2323951959,7.345533202797036e-05
48.7976751125,2.2323951959,0.00010798765507568437
48.8025690031,2.2323951959,0.0001518752115893443
48.8074628937,2.2323951959,0.0002056786684102909
48.8123567843,2.2323951959,0.00027001839358736654
48.8172506749,2.2323951959,0.0003438815092094842
48.8221445655,2.2323951959,0.00042025238116746215
48.8270384561,2.2323951959,0.0004828793851283196
48.8319323467,2.2323951959,0.0005111784295537693
48.8368262373,2.2323951959,0.0004936680979061847
48.8417201279,2.2323951959,0.00044432842869256974
48.8466140185,2.2323951959,0.0004381968073225835
48.8515079091,2.2323951959,0.0005732336527140334
48.8564017997,2.2323951959,0.000638121172996419
48.8612956903,2.2323951959,0.0004017360310133195
48.8661895809,2.2323951959,0.00016630851550138376
48.8710834715,2.2323951959,8.155209256228231e-05
48.8759773621,2.2323951959,8.86056456621679e-05
48.8808712527,2.2323951959,0.00027756535349021064
48.8857651433,2.2323951959,0.0005048333948852172
48.8906590339,2.2323951959,0.0003160688582547126
48.8955529245,2.2323951959,6.669790856305068e-05
48.9004468151,2.2323951959,6.549293923385514e-06
48.9053407057,2.2323951959,1.3252604551897884e-06
48.9102345963,2.2323951959,5.672677749058791e-07
48.9151284869,2.2323951959,2.4733273933277533e-07
48.9200223775,2.2323951959,1.1168729495283315e-07
48.9249162681,2.2323951959,8.059856060004303e-08
48.9298101587,2.2323951959,1.373312695505413e-07
48.9347040493,2.2323951959,2.9314912084269327e-07
48.9395979399,2.2323951959,5.345311217116657e-07
48.9444918305,2.2323951959,7.775577617329381e-07
48.9493857211,2.2323951959,8.933712684476551e-07
48.9542796117,2.2323951959,8.094092834710135e-07
48.9591735023,2.2323951959,5.781079363024584e-07
48.9640673929,2.2323951959,3.2548070806780504e-07
48.9689612835,2.2323951959,1.4444742763524616e-07
48.9738551741,2.2323951959,5.053130263402926e-08
48.9787490647,2.2323951959,1.3934026005091202e-08
48.7389484253,2.2372890865,3.203373587839872e-08
48.7438423159,2.2372890865,8.333636497740026e-08
48.7487362065,2.2372890865,2.0606114909297133e-07
48.7536300971,2.2372890865,4.842752600507779e-07
48.7585239877,2.2372890865,1.0817404049533627e-06
48.7634178783,2.2372890865,2.2966162738330673e-06
48.7683117689,2.2372890865,4.634347157808928e-06
48.7732056595,2.2372890865,8.888414251715044e-06
48.7780995501,2.2372890865,1.620319540873225e-05
48.7829934407,2.2372890865,2.8076475298689987e-05
48.7878873313,2.2372890865,4.625421245845954e-05
48.7927812219,2.2372890865,7.250446229037347e-05
48.7976751125,2.2372890865,0.00010836564748061578
48.8025690031,2.2372890865,0.00015510785019652994
48.8074628937,2.2372890865,0.00021402169561832363
48.8123567843,2.2372890865,0.00028628332878506013
48.8172506749,2.2372890865,0.0003705832873567379
48.8221445655,2.2372890865,0.0004581421497698717
48.8270384561,2.2372890865,0.0005299418773499552
48.8319323467,2.2372890865,0.0005633801461145895
48.8368262373,2.2372890865,0.0005470514235327294
48.8417201279,2.2372890865,0.0004967393276119107
48.8466140185,2.2372890865,0.0004982243744114518
48.8515079091,2.2372890865,0.0006910244867471574
48.8564017997,2.2372890865,0.0008380293049698833
48.8612956903,2.2372890865,0.0005628313615690194
48.8661895809,2.2372890865,0.00023119740246798037
48.8710834715,2.2372890865,0.00010972885430786091
48.8759773621,2.2372890865,0.00015123130085805688
48.8808712527,2.2372890865,0.00044635003401515883
48.8857651433,2.2372890865,0.0006197971313286805
48.8906590339,2.2372890865,0.00029231156907049967
48.8955529245,2.2372890865,4.881531314089115e-05
48.9004468151,2.2372890865,5.607002433337821e-06
48.9053407057,2.2372890865,1.787426477261942e-06
48.9102345963,2.2372890865,8.153081753727264e-07
48.9151284869,2.2372890865,3.7203293139495767e-07
48.9200223775,2.2372890865,2.0898412229901802e-07
48.9249162681,2.2372890865,2.4635969588029667e-07
48.9298101587,2.2372890865,4.833871263755422e-07
48.9347040493,2.2372890865,9.032331773725893e-07
48.9395979399,2.2372890865,1.3729100396655918e-06
48.9444918305,2.2372890865,1.6539453629761582e-06
48.9493857211,2.2372890865,1.5723178551283234e-06
48.9542796117,2.2372890865,1.1785166068948292e-06
48.9591735023,2.2372890865,6.963479760679931e-07
48.9640673929,2.2372890865,3.243332144739148e-07
48.9689612835,2.2372890865,1.1907619973832115e-07
48.9738551741,2.2372890865,3.446076957097035e-08
48.9787490647,2.2372890865,7.861235788799868e-09
48.7389484253,2.2421829771,2.6108435887484833e-08
48.7438423159,2.2421829771,6.898826647319854e-08
48.7487362065,2.2421829771,1.732623541982017e-07
48.7536300971,2.2421829771,4.135878686895654e-07
48.7585239877,2.2421829771,9.383524157512157e-07
48.7634178783,2.2421829771,2.0234794142535126e-06
48.7683117689,2.2421829771,4.147309379764495e-06
48.7732056595,2.2421829771,8.07923522023244e-06
48.7780995501,2.2421829771,1.4959525337137193e-05
48.7829934407,2.2421829771,2.6329617064664402e-05
48.7878873313,2.2421829771,4.4064362139658244e-05
48.7927812219,2.2421829771,7.019073844079155e-05
48.7976751125,2.2421829771,0.00010668840020647116
48.8025690031,2.2421829771,0.00015549895251655145
48.8074628937,2.2421829771,0.00021876828164266678
48.8123567843,2.2421829771,0.0002983540674278342
48.8172506749,2.2421829771,0.0003926909466435967
48.8221445655,2.2421829771,0.0004912054033260747
48.8270384561,2.2421829771,0.000572176057179848
48.8319323467,2.2421829771,0.0006112319730184375
48.8368262373,2.2421829771,0.0005972560830296221
48.8417201279,2.2421829771,0.0005474457544111213
48.8466140185,2.2421829771,0.0005567180077175331
48.8515079091,2.2421829771,0.0008136124657641857
48.8564017997,2.2421829771,0.0010741837333215474
48.8612956903,2.2421829771,0.0007743721795582092
48.8661895809,2.2421829771,0.00032014417581091576
48.8710834715,2.2421829771,0.00015054485443143984
48.8759773621,2.2421829771,0.00025895228266578293
48.8808712527,2.2421829771,0.0006641967133675101
48.8857651433,2.2421829771,0.0006998860922894698
48.8906590339,2.2421829771,0.0002506629309504623
48.8955529245,2.2421829771,3.545152178147249e-05
48.9004468151,2.2421829771,5.846584590297592e-06
48.9053407057,2.2421829771,2.4460041313631033e-06
48.9102345963,2.2421829771,1.162282506038318e-06
48.9151284869,2.2421829771,5.939413721605754e-07
48.9200223775,2.2421829771,4.923267408176819e-07
48.9249162681,2.2421829771,8.008613313675203e-07
48.9298101587,2.2421829771,1.4877104121152785e-06
48.9347040493,2.2421829771,2.348215186597846e-06
48.9395979399,2.2421829771,2.96206380073527e-06
48.9444918305,2.2421829771,2.9535251040692477e-06
48.9493857211,2.2421829771,2.3229693128200826e-06
48.9542796117,2.2421829771,1.4404291064780878e-06
48.9591735023,2.2421829771,7.040946751677673e-07
48.9640673929,2.2421829771,2.7129685513303227e-07
48.9689612835,2.2421829771,8.240009242637686e-08
48.9738551741,2.2421829771,1.9727781206372516e-08
48.9787490647,2.2421829771,3.7230296916330727e-09
48.7389484253,2.2470768677,2.0866103433646167e-08
48.7438423159,2.2470768677,5.6001949809862515e-08
48.7487362065,2.2470768677,1.4285634736473414e-07
48.7536300971,2.2470768677,3.4636223798317036e-07
48.7585239877,2.2470768677,7.981713580185274e-07
48.7634178783,2.2470768677,1.7482212367534072e-06
48.7683117689,2.2470768677,3.639415385849847e-06
48.7732056595,2.2470768677,7.2011852037441375e-06
48.7780995501,2.2470768677,1.3543312673235528e-05
48.7829934407,2.2470768677,2.421282353527803e-05
48.7878873313,2.2470768677,4.116736568007669e-05
48.7927812219,2.2470768677,6.665124325051253e-05
