LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,0.0
48.7438423159,2.2275013053,0.0
48.7487362065,2.2275013053,0.0
48.7536300971,2.2275013053,5e-324
48.7585239877,2.2275013053,1.008406424298863e-308
48.7634178783,2.2275013053,6.159639246357449e-294
48.7683117689,2.2275013053,1.5442320917316966e-279
48.7732056595,2.2275013053,1.5889399783033737e-265
48.7780995501,2.2275013053,6.710270588607578e-252
48.7829934407,2.2275013053,1.1630816308785032e-238
48.7878873313,2.2275013053,8.274046984946873e-226
48.7927812219,2.2275013053,2.4158134296447526e-213
48.7976751125,2.2275013053,2.8949856952523905e-201
48.8025690031,2.2275013053,1.4238592976590456e-189
48.8074628937,2.2275013053,2.874255369376779e-178
48.8123567843,2.2275013053,2.381339137259545e-167
48.8172506749,2.2275013053,8.097571108197273e-157
48.8221445655,2.2275013053,1.1301235203589947e-146
48.8270384561,2.2275013053,6.473433326859239e-137
48.8319323467,2.2275013053,1.5218823050213382e-127
48.8368262373,2.2275013053,1.4684699985664967e-118
48.8417201279,2.2275013053,5.815495328681701e-110
48.8466140185,2.2275013053,9.452484345102116e-102
48.8515079091,2.2275013053,6.305838514994496e-94
48.8564017997,2.2275013053,1.726542786264251e-86
48.8612956903,2.2275013053,1.9402132593214876e-79
48.8661895809,2.2275013053,8.948684850351351e-73
48.8710834715,2.2275013053,1.693973380692332e-66
48.8759773621,2.2275013053,1.3161081297764376e-60
48.8808712527,2.2275013053,4.19676048987415e-55
48.8857651433,2.2275013053,5.492555068763999e-50
48.8906590339,2.2275013053,2.950341428231715e-45
48.8955529245,2.2275013053,6.504407737984744e-41
48.9004468151,2.2275013053,5.885466071895722e-37
48.9053407057,2.2275013053,2.185705200391701e-33
48.9102345963,2.2275013053,3.331500886362753e-30
48.9151284869,2.2275013053,2.0841352696969346e-27
48.9200223775,2.2275013053,5.351179210555316e-25
48.9249162681,2.2275013053,5.639111874790168e-23
48.9298101587,2.2275013053,2.438987351657167e-21
48.9347040493,2.2275013053,4.3295823852419645e-20
48.9395979399,2.2275013053,3.154424159969896e-19
48.9444918305,2.2275013053,9.432608190683103e-19
48.9493857211,2.2275013053,1.1576602529120912e-18
48.9542796117,2.2275013053,5.831336082819151e-19
48.9591735023,2.2275013053,1.205570589096165e-19
48.9640673929,2.2275013053,1.0229510186283754e-20
48.9689612835,2.2275013053,3.5624982221383194e-22
48.9738551741,2.2275013053,5.092043392452016e-24
48.9787490647,2.2275013053,2.987219653788802e-26
48.7389484253,2.2323951959,0.0
48.7438423159,2.2323951959,0.0
48.7487362065,2.2323951959,0.0
48.7536300971,2.2323951959,1.9116643754e-312
48.7585239877,2.2323951959,1.5419632280950254e-297
48.7634178783,2.2323951959,5.104744495985508e-283
48.7683117689,2.2323951959,6.936040566846434e-269
48.7732056595,2.2323951959,3.868003532081917e-255
48.7780995501,2.2323951959,8.853188717955353e-242
48.7829934407,2.2323951959,8.316684074289403e-229
48.7878873313,2.2323951959,3.2065521619148043e-216
48.7927812219,2.2323951959,5.074158586293399e-204
48.7976751125,2.2323951959,3.2955460620823083e-192
48.8025690031,2.2323951959,8.784728795771051e-181
48.8074628937,2.2323951959,9.610964057246174e-170
48.8123567843,2.2323951959,4.3156197333173717e-159
48.8172506749,2.2323951959,7.953476640502703e-149
48.8221445655,2.2323951959,6.0160089260072565e-139
48.8270384561,2.2323951959,1.8676588774948618e-129
48.8319323467,2.2323951959,2.3797112488948786e-120
48.8368262373,2.2323951959,1.2444819242869503e-111
48.8417201279,2.2323951959,2.671102445332117e-103
48.8466140185,2.2323951959,2.353044385374981e-95
48.8515079091,2.2323951959,8.507604968300915e-88
48.8564017997,2.2323951959,1.2624731067582221e-80
48.8612956903,2.2323951959,7.689083502576142e-74
48.8661895809,2.2323951959,1.922049824787602e-67
48.8710834715,2.2323951959,1.9719337872844164e-61
48.8759773621,2.2323951959,8.30343207799401e-56
48.8808712527,2.2323951959,1.4350286413775268e-50
48.8857651433,2.2323951959,1.0178906456537354e-45
48.8906590339,2.2323951959,2.963325101503782e-41
48.8955529245,2.2323951959,3.5407486551244085e-37
48.9004468151,2.2323951959,1.7363949750472215e-33
48.9053407057,2.2323951959,3.494938712531849e-30
48.9102345963,2.2323951959,2.887142573038155e-27
48.9151284869,2.2323951959,9.788914148945118e-25
48.9200223775,2.2323951959,1.362192331296948e-22
48.9249162681,2.2323951959,7.78000658969243e-21
48.9298101587,2.2323951959,1.8237240324080842e-19
48.9347040493,2.2323951959,1.7545910101686282e-18
48.9395979399,2.2323951959,6.928357693159119e-18
48.9444918305,2.2323951959,1.1228515032777034e-17
48.9493857211,2.2323951959,7.468819620285981e-18
48.9542796117,2.2323951959,2.0390094544278422e-18
48.9591735023,2.2323951959,2.2846734276701463e-19
48.9640673929,2.2323951959,1.0506707552335231e-20
48.9689612835,2.2323951959,1.983109888568606e-22
48.9738551741,2.2323951959,1.536259348057673e-24
48.9787490647,2.2323951959,4.8844978130146194e-27
48.7389484253,2.2372890865,0.0
48.7438423159,2.2372890865,0.0
48.7487362065,2.2372890865,3.10423876e-316
48.7536300971,2.2372890865,3.3064364847802875e-301
48.7585239877,2.2372890865,1.4454493342450688e-286
48.7634178783,2.2372890865,2.593481681374315e-272
48.7683117689,2.2372890865,1.9098581777922594e-258
48.7732056595,2.2372890865,5.7724034146083235e-245
48.7780995501,2.2372890865,7.16060724661864e-232
48.7829934407,2.2372890865,3.645697705295683e-219
48.7878873313,2.2372890865,7.618142264221798e-207
48.7927812219,2.2372890865,6.5336388466709605e-195
48.7976751125,2.2372890865,2.2998461968522953e-183
48.8025690031,2.2372890865,3.3226154824831277e-172
48.8074628937,2.2372890865,1.970148661623135e-161
48.8123567843,2.2372890865,4.794634808554705e-151
48.8172506749,2.2372890865,4.789053541493899e-141
48.8221445655,2.2372890865,1.9632765234563248e-131
48.8270384561,2.2372890865,3.3033217493269247e-122
48.8319323467,2.2372890865,2.2811713193532817e-113
48.8368262373,2.2372890865,6.465506475222797e-105
48.8417201279,2.2372890865,7.521159898014736e-97
48.8466140185,2.2372890865,3.590911609121249e-89
48.8515079091,2.2372890865,7.036589740104447e-82
48.8564017997,2.2372890865,5.65923031571738e-75
48.8612956903,2.2372890865,1.8680570251611386e-68
48.8661895809,2.2372890865,2.530815657597997e-62
48.8710834715,2.2372890865,1.4072411245590268e-56
48.8759773621,2.2372890865,3.211545995262678e-51
48.8808712527,2.2372890865,3.008135512817628e-46
48.8857651433,2.2372890865,1.1564271246790906e-41
48.8906590339,2.2372890865,1.8246382097326622e-37
48.8955529245,2.2372890865,1.1816065318716228e-33
48.9004468151,2.2372890865,3.140556590160589e-30
48.9053407057,2.2372890865,3.425926065292544e-27
48.9102345963,2.2372890865,1.5338644129107138e-24
48.9151284869,2.2372890865,2.818600854604343e-22
48.9200223775,2.2372890865,2.1257775169866252e-20
48.9249162681,2.2372890865,6.58020861059953e-19
48.9298101587,2.2372890865,8.359862556054278e-18
48.9347040493,2.2372890865,4.359094005986668e-17
48.9395979399,2.2372890865,9.32891111018485e-17
48.9444918305,2.2372890865,8.194138447454508e-17
48.9493857211,2.2372890865,2.9540188513213944e-17
48.9542796117,2.2372890865,4.370799149793184e-18
48.9591735023,2.2372890865,2.6542758756743454e-19
