LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,6.596550276368522e-06
48.7438423159,2.2275013053,9.653179783050205e-06
48.7487362065,2.2275013053,1.3799195345616171e-05
48.7536300971,2.2275013053,1.9269346262269913e-05
48.7585239877,2.2275013053,2.628512515802151e-05
48.7634178783,2.2275013053,3.5025389037806924e-05
48.7683117689,2.2275013053,4.559169478249384e-05
48.7732056595,2.2275013053,5.797200960035614e-05
48.7780995501,2.2275013053,7.20080125741165e-05
48.7829934407,2.2275013053,8.737217436052976e-05
48.7878873313,2.2275013053,0.00010356078011736047
48.7927812219,2.2275013053,0.00011990777262100645
48.7976751125,2.2275013053,0.0001356217248208275
48.8025690031,2.2275013053,0.00014984481565059315
48.8074628937,2.2275013053,0.00016172943733371871
48.8123567843,2.2275013053,0.00017052493329469936
48.8172506749,2.2275013053,0.00017565683651716524
48.8221445655,2.2275013053,0.0001767701581723222
48.8270384561,2.2275013053,0.0001737520782738935
48.8319323467,2.2275013053,0.00016678735542288416
48.8368262373,2.2275013053,0.00015637638972574593
48.8417201279,2.2275013053,0.0001432339748553844
48.8466140185,2.2275013053,0.00012817586576236272
48.8515079091,2.2275013053,0.0001120567774168337
48.8564017997,2.2275013053,9.57052401953787e-05
48.8612956903,2.2275013053,7.984962484913226e-05
48.8661895809,2.2275013053,6.50720500491055e-05
48.8710834715,2.2275013053,5.179392506232647e-05
48.8759773621,2.2275013053,4.026881856606653e-05
48.8808712527,2.2275013053,3.05852149696202e-05
48.8857651433,2.2275013053,2.2694074012896333e-05
48.8906590339,2.2275013053,1.6449664200259576e-05
48.8955529245,2.2275013053,1.1647566836593875e-05
48.9004468151,2.2275013053,8.056452727219487e-06
48.9053407057,2.2275013053,5.443552702170737e-06
48.9102345963,2.2275013053,3.592947368830921e-06
48.9151284869,2.2275013053,2.316589744807955e-06
48.9200223775,2.2275013053,1.4590737815620352e-06
48.9249162681,2.2275013053,8.977082737716822e-07
48.9298101587,2.2275013053,5.395392605355221e-07
48.9347040493,2.2275013053,3.167675802136433e-07
48.9395979399,2.2275013053,1.8167210649036453e-07
48.9444918305,2.2275013053,1.0178074533747675e-07
48.9493857211,2.2275013053,5.570226461152468e-08
48.9542796117,2.2275013053,2.977898749762624e-08
48.9591735023,2.2275013053,1.5551663583323524e-08
48.9640673929,2.2275013053,7.933660803060765e-09
48.9689612835,2.2275013053,3.953668517754329e-09
48.9738551741,2.2275013053,1.924672010200241e-09
48.9787490647,2.2275013053,9.152569951444424e-10
48.7389484253,2.2323951959,6.778423123265579e-06
48.7438423159,2.2323951959,9.931350852761358e-06
48.7487362065,2.2323951959,1.4214049545677497e-05
48.7536300971,2.2323951959,1.9872713670223875e-05
48.7585239877,2.2323951959,2.714103315920859e-05
48.7634178783,2.2323951959,3.620974165258364e-05
48.7683117689,2.2323951959,4.719047263563998e-05
48.7732056595,2.2323951959,6.007766958178612e-05
48.7780995501,2.2323951959,7.471394685348013e-05
48.7829934407,2.2323951959,9.076535915086954e-05
48.7878873313,2.2323951959,0.00010771307696161754
48.7927812219,2.2323951959,0.00012486668875432742
48.7976751125,2.2323951959,0.0001414017748275752
48.8025690031,2.2323951959,0.00015642153724269983
48.8074628937,2.2323951959,0.00016904356616654552
48.8123567843,2.2323951959,0.00017851865203519213
48.8172506749,2.2323951959,0.00018433813556596287
48.8221445655,2.2323951959,0.00018614554270688876
48.8270384561,2.2323951959,0.0001835206559814014
48.8319323467,2.2323951959,0.00017629510228062058
48.8368262373,2.2323951959,0.00016512357440288472
48.8417201279,2.2323951959,0.0001511386690269342
48.8466140185,2.2323951959,0.00013530159876074918
48.8515079091,2.2323951959,0.00011841025652683767
48.8564017997,2.2323951959,0.00010126320188333584
48.8612956903,2.2323951959,8.460494196827488e-05
48.8661895809,2.2323951959,6.903994238686292e-05
48.8710834715,2.2323951959,5.501588252449626e-05
48.8759773621,2.2323951959,4.281789469753968e-05
48.8808712527,2.2323951959,3.2555547822481215e-05
48.8857651433,2.2323951959,2.418351780470998e-05
48.8906590339,2.2323951959,1.7550150224075316e-05
48.8955529245,2.2323951959,1.2441806709275205e-05
48.9004468151,2.2323951959,8.616244917775575e-06
48.9053407057,2.2323951959,5.828847875242741e-06
48.9102345963,2.2323951959,3.851920151813479e-06
48.9151284869,2.2323951959,2.48657568081667e-06
48.9200223775,2.2323951959,1.5680356706021996e-06
48.9249162681,2.2323951959,9.659175221435886e-07
48.9298101587,2.2323951959,5.81238001660821e-07
48.9347040493,2.2323951959,3.4166288809994486e-07
48.9395979399,2.2323951959,1.9618755942115598e-07
48.9444918305,2.2323951959,1.1004618000897774e-07
48.9493857211,2.2323951959,6.02987527265187e-08
48.9542796117,2.2323951959,3.2275392790075615e-08
48.9591735023,2.2323951959,1.6875808708758177e-08
48.9640673929,2.2323951959,8.619607724487201e-09
48.9689612835,2.2323951959,4.300710998872097e-09
48.9738551741,2.2323951959,2.096152462990603e-09
48.9787490647,2.2323951959,9.980109952897032e-10
48.7389484253,2.2372890865,6.951373854662134e-06
48.7438423159,2.2372890865,1.0197094124532806e-05
48.7487362065,2.2372890865,1.461208063821254e-05
48.7536300971,2.2372890865,2.0453966606395747e-05
48.7585239877,2.2372890865,2.7968738284475608e-05
48.7634178783,2.2372890865,3.7359242148381945e-05
48.7683117689,2.2372890865,4.874758336023088e-05
48.7732056595,2.2372890865,6.213523906781681e-05
48.7780995501,2.2372890865,7.736645665509315e-05
48.7829934407,2.2372890865,9.410166120621847e-05
48.7878873313,2.2372890865,0.00011180770280033936
48.7927812219,2.2372890865,0.0001297705189627845
48.7976751125,2.2372890865,0.0001471333289092161
48.8025690031,2.2372890865,0.00016296327740622987
48.8074628937,2.2372890865,0.0001763738856403268
