LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,5.991263916823746e-13
48.7438423159,2.2275013053,4.387464739444154e-11
48.7487362065,2.2275013053,1.1427820059287818e-09
48.7536300971,2.2275013053,1.0586873246939831e-08
48.7585239877,2.2275013053,3.488402582038612e-08
48.7634178783,2.2275013053,4.088274526891967e-08
48.7683117689,2.2275013053,1.704150978801352e-08
48.7732056595,2.2275013053,2.526566146552534e-09
48.7780995501,2.2275013053,1.3326374458181581e-10
48.7829934407,2.2275013053,6.118343788501265e-12
48.7878873313,2.2275013053,1.7862226110360595e-10
48.7927812219,2.2275013053,3.842131764162556e-09
48.7976751125,2.2275013053,3.611627939442321e-08
48.8025690031,2.2275013053,1.5453112360000634e-07
48.8074628937,2.2275013053,4.335495783400301e-07
48.8123567843,2.2275013053,1.4305115515095695e-06
48.8172506749,2.2275013053,2.7560773057009243e-06
48.8221445655,2.2275013053,1.8143928834359154e-06
48.8270384561,2.2275013053,1.0402815995958325e-06
48.8319323467,2.2275013053,2.498879786957317e-05
48.8368262373,2.2275013053,0.0002365184222293347
48.8417201279,2.2275013053,0.0005718585054272144
48.8466140185,2.2275013053,0.00035660156035135354
48.8515079091,2.2275013053,6.0473493063530436e-05
48.8564017997,2.2275013053,3.494811165709103e-06
48.8612956903,2.2275013053,1.0492836538157438e-07
48.8661895809,2.2275013053,1.5175554177896133e-09
48.8710834715,2.2275013053,7.29219041956753e-12
48.8759773621,2.2275013053,1.017391287747928e-14
48.8808712527,2.2275013053,4.0223773952680495e-18
48.8857651433,2.2275013053,4.491074961131658e-22
48.8906590339,2.2275013053,1.4154846874714725e-26
48.8955529245,2.2275013053,1.2592931288309e-31
48.9004468151,2.2275013053,3.162373945359543e-37
48.9053407057,2.2275013053,2.241631185701781e-43
48.9102345963,2.2275013053,4.485177439125433e-50
48.9151284869,2.2275013053,2.5331425457815632e-57
48.9200223775,2.2275013053,4.038351902407518e-65
48.9249162681,2.2275013053,1.8172439153996326e-73
48.9298101587,2.2275013053,2.308271116468253e-82
48.9347040493,2.2275013053,8.276084996686371e-92
48.9395979399,2.2275013053,8.37582507092092e-102
48.9444918305,2.2275013053,2.392736011571937e-112
48.9493857211,2.2275013053,1.929418793824714e-123
48.9542796117,2.2275013053,4.391599776473002e-135
48.9591735023,2.2275013053,2.82152261318485e-147
48.9640673929,2.2275013053,5.116922596407939e-160
48.9689612835,2.2275013053,2.6193811074230717e-173
48.9738551741,2.2275013053,3.784888284569185e-187
48.9787490647,2.2275013053,1.5437322285809634e-201
48.7389484253,2.2323951959,1.638432366338363e-13
48.7438423159,2.2323951959,1.811378646881617e-11
48.7487362065,2.2323951959,7.122698066426075e-10
48.7536300971,2.2323951959,9.961721400674868e-09
48.7585239877,2.2323951959,4.9554011156836536e-08
48.7634178783,2.2323951959,8.767540944093494e-08
48.7683117689,2.2323951959,5.5173604438346566e-08
48.7732056595,2.2323951959,1.2349218632728609e-08
48.7780995501,2.2323951959,9.831377828736457e-10
48.7829934407,2.2323951959,3.240963093738377e-11
48.7878873313,2.2323951959,3.296803413177487e-10
48.7927812219,2.2323951959,1.0343779040528135e-08
48.7976751125,2.2323951959,1.4174010550312291e-07
48.8025690031,2.2323951959,8.576007119513304e-07
48.8074628937,2.2323951959,2.496189404620584e-06
48.8123567843,2.2323951959,4.607208750049663e-06
48.8172506749,2.2323951959,5.805806535174262e-06
48.8221445655,2.2323951959,3.3081199528473104e-06
48.8270384561,2.2323951959,2.7296467634075952e-06
48.8319323467,2.2323951959,5.699478966183967e-05
48.8368262373,2.2323951959,0.0003951627696019871
48.8417201279,2.2323951959,0.0007039161296178791
48.8466140185,2.2323951959,0.00033139259454723297
48.8515079091,2.2323951959,4.6487155484493706e-05
48.8564017997,2.2323951959,2.6768326460747934e-06
48.8612956903,2.2323951959,7.677113303210964e-08
48.8661895809,2.2323951959,8.330576940647778e-10
48.8710834715,2.2323951959,2.7419713941875782e-12
