LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,1.1414887342530674e-35
48.7438423159,2.2275013053,4.33084530530306e-34
48.7487362065,2.2275013053,1.4878716580138137e-32
48.7536300971,2.2275013053,4.628604028789555e-31
48.7585239877,2.2275013053,1.3038461383294777e-29
48.7634178783,2.2275013053,3.3257869067688897e-28
48.7683117689,2.2275013053,7.681645330791396e-27
48.7732056595,2.2275013053,1.6065928945121525e-25
48.7780995501,2.2275013053,3.0426303316343017e-24
48.7829934407,2.2275013053,5.2177623811007325e-23
48.7878873313,2.2275013053,8.102353444118535e-22
48.7927812219,2.2275013053,1.1392815712915773e-20
48.7976751125,2.2275013053,1.450742870864278e-19
48.8025690031,2.2275013053,1.6775597873209503e-18
48.8074628937,2.2275013053,1.843462691369246e-17
48.8123567843,2.2275013053,2.788967502055665e-16
48.8172506749,2.2275013053,9.614922211307472e-15
48.8221445655,2.2275013053,3.755517164426635e-13
48.8270384561,2.2275013053,1.0076717549157358e-11
48.8319323467,2.2275013053,1.6970886406072722e-10
48.8368262373,2.2275013053,1.7696384329086002e-09
48.8417201279,2.2275013053,1.1396634427195004e-08
48.8466140185,2.2275013053,4.5309316629064014e-08
48.8515079091,2.2275013053,1.1124180074667758e-07
48.8564017997,2.2275013053,1.6901736765354973e-07
48.8612956903,2.2275013053,1.607293170527469e-07
48.8661895809,2.2275013053,1.0297989000962924e-07
48.8710834715,2.2275013053,6.857717522797028e-08
48.8759773621,2.2275013053,1.019628886813909e-07
48.8808712527,2.2275013053,2.2456988251805165e-07
48.8857651433,2.2275013053,4.772794863061e-07
48.8906590339,2.2275013053,9.232517937626226e-07
48.8955529245,2.2275013053,1.6203551140647294e-06
48.9004468151,2.2275013053,2.576064044882152e-06
48.9053407057,2.2275013053,3.6980399929111447e-06
48.9102345963,2.2275013053,4.788294436299823e-06
48.9151284869,2.2275013053,5.60670322374226e-06
48.9200223775,2.2275013053,5.9528000972334624e-06
48.9249162681,2.2275013053,5.732602321464336e-06
48.9298101587,2.2275013053,5.002939434892265e-06
48.9347040493,2.2275013053,3.954455239231939e-06
48.9395979399,2.2275013053,2.830454207069211e-06
48.9444918305,2.2275013053,1.8345059581411036e-06
48.9493857211,2.2275013053,1.0766486576695499e-06
48.9542796117,2.2275013053,5.721641514177908e-07
48.9591735023,2.2275013053,2.753334919420523e-07
48.9640673929,2.2275013053,1.1997456937877591e-07
48.9689612835,2.2275013053,4.7338131849978606e-08
48.9738551741,2.2275013053,1.691316120195707e-08
48.9787490647,2.2275013053,5.4718000568792774e-09
48.7389484253,2.2323951959,1.1408471938694224e-34
48.7438423159,2.2323951959,4.105720436469554e-33
48.7487362065,2.2323951959,1.3379596875084041e-31
48.7536300971,2.2323951959,3.9481026937733446e-30
48.7585239877,2.2323951959,1.0549347800768376e-28
48.7634178783,2.2323951959,2.552434106376447e-27
48.7683117689,2.2323951959,5.592103819435659e-26
48.7732056595,2.2323951959,1.109398745007022e-24
48.7780995501,2.2323951959,1.992929211824329e-23
48.7829934407,2.2323951959,3.241812062560598e-22
48.7878873313,2.2323951959,4.775024017377744e-21
48.7927812219,2.2323951959,6.368768932300921e-20
48.7976751125,2.2323951959,7.692111485820091e-19
48.8025690031,2.2323951959,8.422441275867893e-18
48.8074628937,2.2323951959,8.53408060917175e-17
48.8123567843,2.2323951959,9.886202373562903e-16
48.8172506749,2.2323951959,2.3720993416064972e-14
48.8221445655,2.2323951959,8.40461718412682e-13
48.8270384561,2.2323951959,2.2431566109742843e-11
48.8319323467,2.2323951959,3.8161807395978624e-10
48.8368262373,2.2323951959,4.031230320516064e-09
48.8417201279,2.2323951959,2.6318452322178355e-08
48.8466140185,2.2323951959,1.0609863470463137e-07
48.8515079091,2.2323951959,2.6418646364702636e-07
48.8564017997,2.2323951959,4.072273937329281e-07
48.8612956903,2.2323951959,3.931606573125201e-07
