LATITUDE,LONGITUDE,probability
48.7389484253,2.2275013053,5e-324
48.7438423159,2.2275013053,2.8637462523241102e-304
48.7487362065,2.2275013053,2.8050626291549288e-285
48.7536300971,2.2275013053,6.28549199134103e-267
48.7585239877,2.2275013053,3.2219936421955945e-249
48.7634178783,2.2275013053,3.778320263500305e-232
48.7683117689,2.2275013053,1.0135881919557977e-215
48.7732056595,2.2275013053,6.220323966026385e-200
48.7780995501,2.2275013053,8.732792730589704e-185
48.7829934407,2.2275013053,2.8046714096863593e-170
48.7878873313,2.2275013053,2.0606275837086126e-156
48.7927812219,2.2275013053,3.4634244400730463e-143
48.7976751125,2.2275013053,1.331682253433246e-130
48.8025690031,2.2275013053,1.1713432890975216e-118
48.8074628937,2.2275013053,2.356983063965595e-107
48.8123567843,2.2275013053,1.0849692178117795e-96
48.8172506749,2.2275013053,1.1425285422375456e-86
48.8221445655,2.2275013053,2.7523609428631386e-77
48.8270384561,2.2275013053,1.5168142538663939e-68
48.8319323467,2.2275013053,1.9122651160949985e-60
48.8368262373,2.2275013053,5.51508856088133e-53
48.8417201279,2.2275013053,3.638694257876211e-46
48.8466140185,2.2275013053,5.491959511254328e-40
48.8515079091,2.2275013053,1.8962595230105452e-34
48.8564017997,2.2275013053,1.4978106335626684e-29
48.8612956903,2.2275013053,2.70647943079987e-25
48.8661895809,2.2275013053,1.1187710989445722e-21
48.8710834715,2.2275013053,1.0579531436547108e-18
48.8759773621,2.2275013053,2.288654916392894e-16
48.8808712527,2.2275013053,1.1326164958141016e-14
48.8857651433,2.2275013053,1.2822542201978466e-13
48.8906590339,2.2275013053,3.32088684872604e-13
48.8955529245,2.2275013053,1.967536085008858e-13
48.9004468151,2.2275013053,2.666735980765691e-14
48.9053407057,2.2275013053,8.268486502449343e-16
48.9102345963,2.2275013053,5.864901324758676e-18
48.9151284869,2.2275013053,9.51694443342682e-21
48.9200223775,2.2275013053,5.293775707376503e-23
48.9249162681,2.2275013053,3.441594381394585e-21
48.9298101587,2.2275013053,9.962720056163607e-20
48.9347040493,2.2275013053,1.198469558384919e-18
48.9395979399,2.2275013053,5.991104383053428e-18
48.9444918305,2.2275013053,1.2445649457677713e-17
48.9493857211,2.2275013053,1.0743827870448407e-17
48.9542796117,2.2275013053,3.854174006217368e-18
48.9591735023,2.2275013053,5.745586844612933e-19
48.9640673929,2.2275013053,3.559330104166893e-20
48.9689612835,2.2275013053,9.16289988095924e-22
48.9738551741,2.2275013053,9.802309564416446e-24
48.9787490647,2.2275013053,4.357673478177029e-26
48.7389484253,2.2323951959,5e-324
48.7438423159,2.2323951959,2.2819464402839643e-304
48.7487362065,2.2323951959,2.3640729696774608e-285
48.7536300971,2.2323951959,5.602798381788943e-267
48.7585239877,2.2323951959,3.0376504592475474e-249
48.7634178783,2.2323951959,3.767552291619312e-232
48.7683117689,2.2323951959,1.0689797195099489e-215
48.7732056595,2.2323951959,6.938543728634856e-200
48.7780995501,2.2323951959,1.0302814490089788e-184
48.7829934407,2.2323951959,3.499710472709947e-170
48.7878873313,2.2323951959,2.7195499557446417e-156
48.7927812219,2.2323951959,4.834489832224382e-143
48.7976751125,2.2323951959,1.966042710155423e-130
48.8025690031,2.2323951959,1.8290430679816418e-118
48.8074628937,2.2323951959,3.8926342728920145e-107
48.8123567843,2.2323951959,1.8951865214991238e-96
48.8172506749,2.2323951959,2.1108093177432443e-86
48.8221445655,2.2323951959,5.378172563498089e-77
48.8270384561,2.2323951959,3.1347950311484113e-68
48.8319323467,2.2323951959,4.1799612263480544e-60
48.8368262373,2.2323951959,1.2750406867912404e-52
48.8417201279,2.2323951959,8.89742877737841e-46
48.8466140185,2.2323951959,1.4203444666286134e-39
48.8515079091,2.2323951959,5.186943696377603e-34
48.8564017997,2.2323951959,4.333293152486943e-29
48.8612956903,2.2323951959,8.281581763366324e-25
48.8661895809,2.2323951959,3.620738867311504e-21
48.8710834715,2.2323951959,3.621344160898568e-18
48.8759773621,2.2323951959,8.285735854653367e-16
48.8808712527,2.2323951959,4.336916434592203e-14
48.8857651433,2.2323951959,5.193016598261201e-13
48.8906590339,2.2323951959,1.422482898905314e-12
48.8955529245,2.2323951959,8.913804072207813e-13
48.9004468151,2.2323951959,1.2778144663198686e-13
48.9053407057,2.2323951959,4.1904552171287545e-15
48.9102345963,2.2323951959,3.143715950557396e-17
48.9151284869,2.2323951959,5.4032807727508345e-20
48.9200223775,2.2323951959,7.42976602456986e-21
48.9249162681,2.2323951959,2.85117896968363e-19
48.9298101587,2.2323951959,4.559787033538979e-18
48.9347040493,2.2323951959,3.030368489607095e-17
48.9395979399,2.2323951959,8.369068503676477e-17
48.9444918305,2.2323951959,9.604828242504392e-17
48.9493857211,2.2323951959,4.5807108911464064e-17
48.9542796117,2.2323951959,9.0783508074132e-18
48.9591735023,2.2323951959,7.476732421153795e-19
48.9640673929,2.2323951959,2.5588658292987535e-20
48.9689612835,2.2323951959,3.639267595262703e-22
48.9738551741,2.2323951959,2.1508556521164935e-24
48.9787490647,2.2323951959,5.282497969167326e-27
48.7389484253,2.2372890865,5e-324
48.7438423159,2.2372890865,1.7333084336376987e-304
48.7487362065,2.2372890865,1.8992349024819376e-285
48.7536300971,2.2372890865,4.760693282070135e-267
48.7585239877,2.2372890865,2.729923065394262e-249
48.7634178783,2.2372890865,3.581123516009421e-232
48.7683117689,2.2372890865,1.0746743407993835e-215
48.7732056595,2.2372890865,7.377736592015702e-200
48.7780995501,2.2372890865,1.1586655593842467e-184
48.7829934407,2.2372890865,4.1627634924771384e-170
48.7878873313,2.2372890865,3.4213228895269644e-156
48.7927812219,2.2372890865,6.432726329026406e-143
48.7976751125,2.2372890865,2.7668446434095536e-130
48.8025690031,2.2372890865,2.7224703598234475e-118
48.8074628937,2.2372890865,6.128161930349478e-107
48.8123567843,2.2372890865,3.1556293854930815e-96
48.8172506749,2.2372890865,3.717324185211426e-86
48.8221445655,2.2372890865,1.0017597304359097e-76
48.8270384561,2.2372890865,6.175688590313887e-68
48.8319323467,2.2372890865,8.709553558679064e-60
48.8368262373,2.2372890865,2.8099273173167414e-52
48.8417201279,2.2372890865,2.073876857546239e-45
48.8466140185,2.2372890865,3.501543539337359e-39
48.8515079091,2.2372890865,1.3524611014659017e-33
48.8564017997,2.2372890865,1.195029763366415e-28
48.8612956903,2.2372890865,2.4155795675856738e-24
48.8661895809,2.2372890865,1.1169986791895424e-20
48.8710834715,2.2372890865,1.1816059205102931e-17
48.8759773621,2.2372890865,2.8594423418981123e-15
48.8808712527,2.2372890865,1.582991984796651e-13
48.8857651433,2.2372890865,2.0047710148506505e-12
48.8906590339,2.2372890865,5.808172684344808e-12
48.8955529245,2.2372890865,3.849487839533548e-12
48.9004468151,2.2372890865,5.836534684306811e-13
48.9053407057,2.2372890865,2.0243978903149572e-14
48.9102345963,2.2372890865,1.6062963334819052e-16
48.9151284869,2.2372890865,3.052335002436741e-19
48.9200223775,2.2372890865,6.991692542074369e-19
48.9249162681,2.2372890865,1.486271657661961e-17
48.9298101587,2.2372890865,1.31316736508108e-16
48.9347040493,2.2372890865,4.821395580098557e-16
48.9395979399,2.2372890865,7.356246080920813e-16
48.9444918305,2.2372890865,4.664128760259251e-16
48.9493857211,2.2372890865,1.2288973643218854e-16
48.9542796117,2.2372890865,1.3455241384539623e-17
48.9591735023,2.2372890865,6.12206833545009e-19
48.9640673929,2.2372890865,1.1575390516039553e-20
48.9689612835,2.2372890865,9.095025673776783e-23
48.9738551741,2.2372890865,2.969634541724766e-25
48.9787490647,2.2372890865,4.029330414067972e-28
48.7389484253,2.2421829771,5e-324
48.7438423159,2.2421829771,1.2550187154237764e-304
48.7487362065,2.2421829771,1.454440564922127e-285
48.7536300971,2.2421829771,3.855981128732529e-267
48.7585239877,2.2421829771,2.338635337943744e-249
48.7634178783,2.2421829771,3.2447317797940085e-232
48.7683117689,2.2421829771,1.0298732637993086e-215
48.7732056595,2.2421829771,7.477862093469962e-200
48.7780995501,2.2421829771,1.24210927932864e-184
48.7829934407,2.2421829771,4.719878808207744e-170
48.7878873313,2.2421829771,4.102896630213314e-156
48.7927812219,2.2421829771,8.159038639829038e-143
48.7976751125,2.2421829771,3.711727555305345e-130
48.8025690031,2.2421829771,3.8627969414542043e-118
48.8074628937,2.2421829771,9.196368248563918e-107
48.8123567843,2.2421829771,5.008636504411486e-96
48.8172506749,2.2421829771,6.240384682988763e-86
48.8221445655,2.2421829771,1.7786557333626382e-76
48.8270384561,2.2421829771,1.1597412850367094e-67
48.8319323467,2.2421829771,1.7298921398907027e-59
48.8368262373,2.2421829771,5.902902633414027e-52
48.8417201279,2.2421829771,4.6078772435615505e-45
48.8466140185,2.2421829771,8.2285794803558e-39
48.8515079091,2.2421829771,3.361534111528085e-33
48.8564017997,2.2421829771,3.1415130172444994e-28
48.8612956903,2.2421829771,6.716281511184839e-24
